S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;;
56;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.123;-334.150.993;662.5;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:31
57;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.739;-334.150.812;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:32
58;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.109;-334.150.866;662.5;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:42
59;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-70.605.392;-334.150.621;662.5;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:47
60;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.805;-334.151.097;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:51
61;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.716;-334.151.014;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:59
62;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.716;-334.151.014;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:01
63;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.716;-334.151.014;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:03
64;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.814;-334.150.902;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:05
65;shOKw28KcyM7KoIgimnUvKfygjs2;-LpdO-35WC_-qnUPmM6S;-706.052.814;-334.150.902;6.812.999.877.929.680;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 14:08
