S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;postionDop;horizontalDop;verticalDop;geoidHeight;Day;dDate;Time
125;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5429344;-33,0117896;41,29999924;3,44;21;230;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:02
126;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5430182;-33,012232;41,29999924;5,5;21;233;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:13
127;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5432449;-33,0129964;41,29999924;4,31;21;223;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:24
128;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5438351;-33,01306;44,95443924;7,63;22;293;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:34
129;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5447421;-33,012963;40,83106468;8,57;21;287;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:44
130;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,545666;-33,0128177;36,78107134;8,4;21;293;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:54
131;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5464835;-33,0126839;34,3049766;6,98;21;292;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:04
132;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5467899;-33,012307;34,73521047;8,27;21;345;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:15
133;7PqxCkk9INhJTfRzFQD4fTB3M5r1;-MHqea-4dJrRLzNjbilk;-71,5466549;-33,0116732;33,32175963;3,32;21;345;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:25
134;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5465277;-33,0116071;31,63510785;3,55;21;35;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:35
135;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5456087;-33,0117681;32,42408826;7,63;21;43;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:46
136;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5447078;-33,0119206;32,7738843;7,83;21;47;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:56
137;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5437641;-33,0120403;31,41443236;6,61;21;28;undefined;undefined;undefined;0,792;88;undefined;mar.; 22 sep. 2020; 13:35:07
138;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5433892;-33,0120921;31,94803201;0,04;21;47;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:17
139;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5434088;-33,0120881;40,5;0;21;46;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:27
140;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5434091;-33,0120881;40,69999695;0;21;47;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:38
141;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5434092;-33,0120881;40,69999695;0;21;50;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:49
142;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5433053;-33,012116;39,69999695;2,82;21;48;undefined;undefined;undefined;81;87;undefined;mar.; 22 sep. 2020; 13:35:59
143;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5428763;-33,0121583;39,69999695;3,66;21;54;undefined;undefined;undefined;80;81;undefined;mar.; 22 sep. 2020; 13:36:09
144;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5426267;-33,0121986;39,69999695;0;21;81;undefined;undefined;undefined;80;81;undefined;mar.; 22 sep. 2020; 13:36:20
145;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5422496;-33,012273;40,09999847;0,01;21;113;undefined;undefined;undefined;0,79;88;undefined;mar.; 22 sep. 2020; 13:36:31
146;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5422389;-33,0122748;40,5;0;21;105;undefined;undefined;undefined;0,79;88;undefined;mar.; 22 sep. 2020; 13:36:42
