S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;dia;Fecha&Hora;hora
106;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306468;-33,0376674;47,3;48,06;25;70;undefined;undefined;6,199783325;-1,356918335;7,993637085;undefined;1,2;0,9;33,6;Sat;16 oct. 2019 19:49:51; 19:49:51
107;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306488;-33,0376665;47,3;48,06;25;62;In Vehicle;96%;-18,25866699;-15,20233154;-39,00299072;undefined;1,2;0,9;33,6;Sat;16 oct. 2019 19:50:01; 19:50:01
108;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306859;-33,0375828;47,3;48,06;27;24;undefined;undefined;9,031524658;-1,118087769;5,143341064;undefined;1;0,9;33,6;Sat;16 oct. 2019 19:50:11; 19:50:11
109;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,530714;-33,0376299;47,3;48,06;27;32;undefined;undefined;9,04888916;-1,209075928;3,156158447;undefined;1;0,9;33,6;Sat;16 oct. 2019 19:50:21; 19:50:21
110;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306514;-33,0376309;47,3;48,06;27;34;walking;88%;9,05128479;-1,403594971;3,460220337;undefined;1;0,9;33,6;Sat;16 oct. 2019 19:50:31; 19:50:31
111;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306595;-33,0376295;47,3;48,06;27;19;In Vehicle;96%;8,140884399;-0,594360352;6,770797729;undefined;1;0,9;33,6;Sat;16 oct. 2019 19:50:41; 19:50:41
112;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306438;-33,0376441;47,3;40,14;27;26;Still;100%;-5,953979492;-9,342956543;-58,23516846;undefined;1;0,9;33,6;Sat;16 oct. 2019 19:50:52; 19:50:52
113;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306355;-33,0376474;47,3;40,14;27;30;undefined;undefined;9,3697052;-1,171966553;3,395584106;undefined;1;0,9;33,6;Sat;16 oct. 2019 19:51:35; 19:51:35
114;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306338;-33,0375306;47,3;40,14;27;28;In Vehicle;96%;8,403045654;-1,327590942;5,25227356;undefined;1;0,9;33,6;Sat;16 oct. 2019 19:51:45; 19:51:45
115;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306472;-33,0376811;49,8;40,14;25;31;undefined;undefined;8,10256958;-1,567001343;4,947021484;undefined;1,4;0,9;33,6;Sat;16 oct. 2019 19:51:55; 19:51:55
116;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,530635;-33,0376422;49,8;40,14;25;31;undefined;undefined;-4,098510742;-9,049987793;-59,47113037;undefined;1,4;0,9;33,6;Sat;16 oct. 2019 19:52:05; 19:52:05
117;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5304801;-33,0374837;49,8;40,14;25;21;walking;88%;6,728302002;-0,686538696;6,648101807;undefined;1,4;0,9;33,6;Sat;16 oct. 2019 19:52:15; 19:52:15
118;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5300078;-33,0374156;49,8;40,14;25;19;In Vehicle;96%;6,831848145;-0,594360352;6,992263794;undefined;1,4;0,9;33,6;Sat;16 oct. 2019 19:52:25; 19:52:25
119;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5301478;-33,0381788;49,8;24,72;25;20;Still;100%;-4,586791992;-9,245300293;-59,88311768;undefined;1,4;0,9;33,6;Sat;16 oct. 2019 19:52:35; 19:52:35
120;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,52996;-33,0387758;49,8;24,72;25;33;undefined;undefined;7,803894043;-1,833953857;6,007644653;undefined;1,4;0,9;33,6;Sat;16 oct. 2019 19:52:45; 19:52:45
121;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5295298;-33,0383687;49,8;24,72;25;33;In Vehicle;96%;-4,977416992;-9,245300293;-60,43243408;undefined;1,4;0,9;33,6;Sat;16 oct. 2019 19:52:55; 19:52:55
122;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5291307;-33,0372528;49,8;24,72;16;25;undefined;undefined;-4,489135742;-8,073425293;-58,37249756;undefined;1,8;1;33,6;Sat;16 oct. 2019 19:53:05; 19:53:05
123;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,529812;-33,0357674;49,8;24,72;16;25;walking;88%;7,472900391;-1,159988403;6,072296143;undefined;1,8;1;33,6;Sat;16 oct. 2019 19:53:15; 19:53:15
124;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,52978;-33,0358352;49,8;24,72;16;25;In Vehicle;96%;-4,977416992;-7,780456543;-57,68432617;undefined;1,8;1;33,6;Sat;16 oct. 2019 19:53:25; 19:53:25
125;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306497;-33,0345718;49,6;4,5;15;27;undefined;undefined;6,727706909;-1,158798218;6,487686157;undefined;1,8;1;33,6;Sat;16 oct. 2019 19:53:35; 19:53:35
126;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5328414;-33,0331067;49,6;4,5;15;27;walking;88%;7,326858521;-1,230026245;6,058532715;undefined;1,8;1;33,6;Sat;16 oct. 2019 19:53:45; 19:53:45
127;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5337381;-33,0320332;49,6;4,5;15;26;In Vehicle;96%;7,69078064;-1,076797485;4,9793396;undefined;1,8;1;33,6;Sat;16 oct. 2019 19:53:55; 19:53:55
128;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5367447;-33,0300897;49,6;1,26;15;27;undefined;undefined;7,102996826;-1,128860474;5,395935059;undefined;1,8;1;33,6;Sat;16 oct. 2019 19:54:05; 19:54:05
129;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5537491;-33,0264314;49,6;1,26;15;24;In Vehicle;96%;6,697174072;-0,838562012;6,780975342;undefined;1,8;1;33,6;Sat;16 oct. 2019 19:54:15; 19:54:15
130;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,55218;-33,0261615;49,6;1,26;16;76;undefined;undefined;-16,89147949;-15,88592529;-35,98022461;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:54:25; 19:54:25
131;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5540168;-33,0263581;49,6;1,26;16;53;walking;88%;6,716934204;-0,511764526;6,129760742;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:54:35; 19:54:35
132;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5540516;-33,0262048;49,6;1,26;16;54;In Vehicle;97%;-18,84460449;-16,08123779;-37,35351563;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:54:45; 19:54:45
133;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5542609;-33,0263365;49,6;7,26;16;67;Still;100%;10,19271851;-1,48739624;1,902786255;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:54:55; 19:54:55
134;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5536908;-33,0264285;49,6;7,26;16;67;undefined;undefined;-18,16101074;-16,37420654;-37,76550293;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:55:05; 19:55:05
135;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5544056;-33,0251419;49,6;7,26;16;72;In Vehicle;96%;6,165664673;-1,191116333;8,031951904;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:55:15; 19:55:15
136;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5555184;-33,0263306;49,6;7,26;14;48;undefined;undefined;2,444458008;-37,46795654;-59,88311768;undefined;1,5;0,9;33,6;Sat;16 oct. 2019 19:55:25; 19:55:25
137;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,553854;-33,0263329;49,6;7,26;14;41;undefined;undefined;6,293151855;-0,125091553;6,350616455;undefined;1,5;0,9;33,6;Sat;16 oct. 2019 19:55:35; 19:55:35
138;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5539089;-33,0262049;49,6;7,26;14;40;walking;88%;2,053833008;-37,17498779;-61,53106689;undefined;1,5;0,9;33,6;Sat;16 oct. 2019 19:55:45; 19:55:45
139;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5536896;-33,0261991;49,6;7,26;14;57;In Vehicle;96%;6,597229004;-2,120666504;7,423828125;undefined;1,5;0,9;33,6;Sat;16 oct. 2019 19:55:55; 19:55:55
140;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5529873;-33,0262461;49,6;6,66;14;57;Still;100%;1,663208008;-37,27264404;-62,3550415;undefined;1,5;0,9;33,6;Sat;16 oct. 2019 19:56:05; 19:56:05
141;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5518294;-33,026447;49,6;2,22;25;70;undefined;undefined;-14,64538574;-33,75701904;-36,66687012;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:56:15; 19:56:15
142;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5521895;-33,0264369;49,6;2,22;25;86;Still;100%;-15,81726074;-33,85467529;-36,39221191;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:56:25; 19:56:25
143;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5495492;-33,0268814;49,6;2,22;25;122;undefined;undefined;11,49575806;-0,835571289;0,164001465;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:56:35; 19:56:35
144;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5471061;-33,0275819;49,6;2,22;25;57;walking;88%;4,72795105;1,73878479;6,162078857;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:56:45; 19:56:45
145;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5460879;-33,0277565;49,6;2,22;25;56;In Vehicle;96%;-16,79382324;-35,22186279;-39,96429443;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:56:55; 19:56:55
146;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5447612;-33,0281557;49,6;0;25;85;undefined;undefined;4,882980347;2,167953491;11,45565796;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 19:57:05; 19:57:05
147;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5398936;-33,0294226;49,6;0;26;99;undefined;undefined;5,510253906;-4,927871704;8,266586304;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:57:15; 19:57:15
148;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5385066;-33,0299055;49,6;0;26;97;In Vehicle;96%;7,022796631;-4,891357422;5,496490479;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:57:25; 19:57:25
149;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,538723;-33,0297245;49,6;0;26;95;Still;100%;6,52180481;-4,343078613;6,466140747;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:57:35; 19:57:35
150;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5355958;-33,031003;49,6;0,12;26;99;In Vehicle;96%;4,997299194;-4,248504639;9,585784912;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:57:45; 19:57:45
151;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5346702;-33,0315005;59,2;0,06;26;100;undefined;undefined;-10,64147949;-16,96014404;-36,25488281;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:57:55; 19:57:55
152;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5341948;-33,0318669;59,2;0,06;26;77;undefined;undefined;6,297348022;-3,069961548;3,967788696;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:58:05; 19:58:05
153;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5335618;-33,0327611;59,2;0,06;26;77;walking;88%;-10,83679199;-16,56951904;-36,25488281;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:58:15; 19:58:15
154;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,533029;-33,0334982;59,2;0,06;26;58;In Vehicle;97%;7,593811035;-1,66217041;3,913330078;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:58:25; 19:58:25
155;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5317058;-33,0346125;59,2;0,06;26;58;Still;100%;-11,42272949;-16,96014404;-37,07885742;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:58:35; 19:58:35
156;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5318409;-33,0353191;59,2;0,06;26;40;undefined;undefined;9,452301025;-0,638656616;4,212600708;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:58:45; 19:58:45
157;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5325657;-33,0364623;59,2;0;26;39;In Vehicle;96%;-11,03210449;-17,05780029;-38,17749023;undefined;1;0,8;33,6;Sat;16 oct. 2019 19:58:55; 19:58:55
158;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,531528;-33,0359069;79,9;0,06;26;47;undefined;undefined;8,096588135;-1,768112183;4,592071533;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 19:59:05; 19:59:05
159;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5310741;-33,0365302;79,9;0,06;26;52;undefined;undefined;-9,762573242;-13,05389404;-40,51361084;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 19:59:15; 19:59:15
160;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5308674;-33,0369797;79,9;22,08;26;54;walking;88%;8,047515869;-2,199676514;4,430465698;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 19:59:25; 19:59:25
161;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5304477;-33,0372756;79,9;63,9;26;54;In Vehicle;97%;-10,73913574;-12,56561279;-41,88690186;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 19:59:35; 19:59:35
162;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306359;-33,0376535;79,9;4,86;26;48;Still;100%;-10,73913574;-13,34686279;-42,98553467;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 19:59:45; 19:59:45
163;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5307632;-33,0377559;79,9;36,54;26;47;undefined;undefined;8,407836914;-1,774108887;5,003875732;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 19:59:55; 19:59:55
164;JTxR78SdpobHap7hzp3AZcynJtU2;#¨NOMBRE?;-71,5306453;-33,0375734;79,9;56,58;26;52;In Vehicle;96%;-10,83679199;-13,44451904;-43,39752197;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 20:00:05; 20:00:05
165;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps--6Fpf4qxbLHY_rE;-71,5305724;-33,0375417;79,9;62,46;16;46;undefined;undefined;2,053833008;-14,22576904;-55,76171875;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 20:00:15; 20:00:15
166;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps--6WYzTiJ-6IfVI5;-71,5305322;-33,0375054;79,9;82,38;16;45;undefined;undefined;6,470336914;-2,653381348;6,866577148;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 20:00:25; 20:00:25
167;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps--6cFSEYjUtZ5Sr8;-71,5306567;-33,0376815;79,9;63,78;16;43;walking;88%;6,784576416;-2,263122559;6,248260498;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 20:00:35; 20:00:35
168;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps--6qJ9YyzvdSKgjN;-71,5529441;-33,0198681;79,9;42,9;16;41;Still;100%;7,411849976;-2,225418091;6,042373657;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 20:00:45; 20:00:45
169;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps--71Y_lQ0r5Y3tzb;-71,5529448;-33,0198679;79,9;67,32;16;46;In Vehicle;96%;7,182006836;-2,584533691;5,808334351;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 20:00:55; 20:00:55
170;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps--7AQUO0n0pbQxoy;-71,5529143;-33,0198748;79,9;78,42;16;44;undefined;undefined;0,491333008;-14,71405029;-57,40966797;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 20:01:05; 20:01:05
171;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps--7JBCw7IIl3nzPP;-71,5533944;-33,0201455;79,9;71,46;16;48;In Vehicle;96%;6,228515625;-2,729385376;6,616973877;undefined;0,9;0,8;33,6;Sat;16 oct. 2019 20:01:15; 20:01:15
172;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps-1kL4dAVhERSFtzy;-71,553762;-33,0210537;96,4;70,26;16;25;undefined;undefined;6,843231201;-0,889450073;6,104614258;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 20:01:25; 20:01:25
173;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps-1kUrkdROpkMQheQ;-71,5517245;-33,0214228;96,4;72,9;16;25;undefined;undefined;-2,145385742;-10,02655029;-54,25109863;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 20:01:35; 20:01:35
174;JTxR78SdpobHap7hzp3AZcynJtU2;-Lps-1kdyvJuTXr7HCr3;-71,5517375;-33,0214026;96,4;83,16;16;22;walking;88%;7,193374634;-0,731430054;6,036376953;undefined;1,1;0,9;33,6;Sat;16 oct. 2019 20:01:45; 20:01:45
