S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;HORA;LONG;LAT
597;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715296471;-330385362;638.079.833.984.375;23.643.064.498.901.300;12;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:58:43;13:58:43;-71,5296471;-33,0385362
598;JTxR78SdpobHap7hzp3AZcynJtU2;-Lqa6THKU2F-7vKvmyu5;-715287303;-330363233;5.389.999.771.118.160;6.236.110.687.255.850;13;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:58:53;13:58:53;-71,5287303;-33,0363233
599;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715296812;-330350278;4.429.999.923.706.050;39.825.077.056.884.700;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.7;33.6;17 oct. 2019 13:59:02;13:59:02;-71,5296812;-33,0350278
600;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715300939;-330348704;4.479.999.923.706.050;27.586.755.752.563.400;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:59:13;13:59:13;-71,5300939;-33,0348704
601;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715318847;-330340095;4.589.999.771.118.160;0.6968315243721008;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.7;33.6;17 oct. 2019 13:59:23;13:59:23;-71,5318847;-33,0340095
602;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715318865;-330340333;4.479.999.923.706.050;0.005055911839008331;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:59:32;13:59:32;-71,5318865;-33,0340333
603;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715322957;-330337187;4.469.999.694.824.210;0.008576352149248123;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.7;33.6;17 oct. 2019 13:59:43;13:59:43;-71,5322957;-33,0337187
604;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71536287;-330302525;47;16.982.921.600.341.700;13;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:59:53;13:59:53;-71,536287;-33,0302525
605;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715412511;-33028891;47;1.802.952.527.999.870;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 14:00:02;14:00:02;-71,5412511;-33,028891
606;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715448386;-330279382;3.726.922.607.421.870;14.172.340.393.066.400;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;1.1;0.9;33.6;17 oct. 2019 14:00:13;14:00:13;-71,5448386;-33,0279382
607;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715468772;-330273836;38.459.716.796.875;0.03745675086975098;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;1.0;0.8;33.6;17 oct. 2019 14:00:23;14:00:23;-71,5468772;-33,0273836
608;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715506886;-330261327;3.989.999.771.118.160;13.386.604.309.082.000;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:00:33;14:00:33;-71,5506886;-33,0261327
609;JTxR78SdpobHap7hzp3AZcynJtU2;-Lqa8TJo2qpHYhSOxkY-;-715518897;-330252736;4.869.999.694.824.210;6.251.464.366.912.840;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:00:43;14:00:43;-71,5518897;-33,0252736
610;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715512102;-330240839;50.099.998.474.121.000;15.976.885.557.174.600;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:00:52;14:00:52;-71,5512102;-33,0240839
611;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715515043;-330226731;3.989.999.771.118.160;0.27316224575042725;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:01:03;14:01:03;-71,5515043;-33,0226731
612;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715515025;-330226647;3.979.999.923.706.050;0.07279990613460541;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:01:13;14:01:13;-71,5515025;-33,0226647
613;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715511311;-330205987;4.139.999.771.118.160;0.024432523176074028;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:01:22;14:01:22;-71,5511311;-33,0205987
614;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715521149;-330203717;4.139.999.771.118.160;9.394.500.732.421.870;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.9;33.6;17 oct. 2019 14:01:33;14:01:33;-71,5521149;-33,0203717
615;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715529156;-330198889;4.079.999.923.706.050;0.0027060648426413536;25;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:01:43;14:01:43;-71,5529156;-33,0198889
616;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715529072;-330198621;44.099.998.474.121.000;0.09179893136024475;25;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;2.8;1.0;33.6;17 oct. 2019 14:01:53;14:01:53;-71,5529072;-33,0198621
617;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715529124;-330198581;4.079.999.923.706.050;0.23069548606872559;25;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;1.1;0.9;33.6;17 oct. 2019 14:02:03;14:02:03;-71,5529124;-33,0198581
618;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715529068;-330199533;41;0.35045233368873596;25;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 14:02:12;14:02:12;-71,5529068;-33,0199533
619;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715537045;-330202296;4.079.999.923.706.050;5.442.845.821.380.610;25;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 14:02:23;14:02:23;-71,5537045;-33,0202296
620;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715520003;-330214597;4.029.999.923.706.050;6.661.564.826.965.330;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:02:33;14:02:33;-71,5520003;-33,0214597
621;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715514417;-330215678;40.5;6.055.933.475.494.380;26;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:02:42;14:02:42;-71,5514417;-33,0215678
622;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715504195;-330176664;4.169.999.694.824.210;15.829.819.679.260.200;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:02:53;14:02:53;-71,5504195;-33,0176664
623;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715475723;-330157545;42.099.998.474.121.000;5.278.401.851.654.050;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:03:03;14:03:03;-71,5475723;-33,0157545
624;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715470758;-330137236;40.599.998.474.121.000;1.075.324.296.951.290;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:03:12;14:03:12;-71,5470758;-33,0137236
625;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71544407;-330140771;4.119.999.694.824.210;6.972.479.343.414.300;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:03:23;14:03:23;-71,544407;-33,0140771
626;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715441604;-330149817;39.599.998.474.121.000;9.496.851.921.081.540;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:03:33;14:03:33;-71,5441604;-33,0149817
627;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715459981;-330148928;42.5;15.054.022.073.745.700;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;1.0;0.8;33.6;17 oct. 2019 14:03:43;14:03:43;-71,5459981;-33,0148928
628;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715475551;-330146355;40.099.998.474.121.000;53.105.669.021.606.400;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:03:53;14:03:53;-71,5475551;-33,0146355
629;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715485486;-330147731;4.089.999.771.118.160;5.368.155.002.593.990;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:04:03;14:04:03;-71,5485486;-33,0147731
630;JTxR78SdpobHap7hzp3AZcynJtU2;-LqaCRmc5bV9NiodopX-;-715497342;-330153471;42.099.998.474.121.000;0.06985145062208176;15;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;1.7;0.9;33.6;17 oct. 2019 14:04:13;14:04:13;-71,5497342;-33,0153471
631;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715498322;-330153491;3.785.565.185.546.870;3.408.936.023.712.150;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:04:23;14:04:23;-71,5498322;-33,0153491
632;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71549299;-330133271;41.599.998.474.121.000;5.199.772.834.777.830;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:04:33;14:04:33;-71,549299;-33,0133271
633;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715459343;-330138409;40.599.998.474.121.000;6.121.247.291.564.940;11;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:04:42;14:04:42;-71,5459343;-33,0138409
634;JTxR78SdpobHap7hzp3AZcynJtU2;-LqaDA-73Myqb-ZyqIMm;-715434623;-330142165;39.599.998.474.121.000;16.411.479.711.532.500;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:04:53;14:04:53;-71,5434623;-33,0142165
635;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715451379;-330150191;4.019.999.694.824.210;0.6645894050598145;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:05:03;14:05:03;-71,5451379;-33,0150191
636;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71545998;-330149077;4.189.999.771.118.160;0.09274210035800934;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;1.0;0.8;33.6;17 oct. 2019 14:05:12;14:05:12;-71,545998;-33,0149077
637;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715464874;-33014295;0;0;10;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:05:23;14:05:23;-71,5464874;-33,014295
638;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467243;-33014083;4.119.999.694.824.210;0;10;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:05:33;14:05:33;-71,5467243;-33,014083
639;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715469337;-330142184;0;0;10;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:05:42;14:05:42;-71,5469337;-33,0142184
640;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467243;-33014083;4.119.999.694.824.210;0;10;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:05:53;14:05:53;-71,5467243;-33,014083
641;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467141;-33014098;4.119.999.694.824.210;0;10;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:06:03;14:06:03;-71,5467141;-33,014098
642;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467125;-330140761;4.119.999.694.824.210;0;10;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:06:13;14:06:13;-71,5467125;-33,0140761
643;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715466759;-330140909;4.119.999.694.824.210;0;10;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 14:06:23;14:06:23;-71,5466759;-33,0140909
644;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467152;-330140772;41.599.998.474.121.000;0.0012401033891364932;16;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:06:33;14:06:33;-71,5467152;-33,0140772
645;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467351;-330140779;4.119.999.694.824.210;0;16;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:06:43;14:06:43;-71,5467351;-33,0140779
646;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467202;-330140848;4.119.999.694.824.210;0;16;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:06:52;14:06:52;-71,5467202;-33,0140848
647;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467243;-33014083;4.119.999.694.824.210;0;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:07:03;14:07:03;-71,5467243;-33,014083
648;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715466985;-330140946;4.119.999.694.824.210;0;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:07:13;14:07:13;-71,5466985;-33,0140946
649;JTxR78SdpobHap7hzp3AZcynJtU2;-LqaXpBBxjZGZUuT-2jb;-715467186;-330140811;4.069.999.694.824.210;0;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:07:23;14:07:23;-71,5467186;-33,0140811
650;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467187;-330140826;4.119.999.694.824.210;0.006633838638663292;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:07:33;14:07:33;-71,5467187;-33,0140826
651;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467204;-330140844;4.119.999.694.824.210;0;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:07:43;14:07:43;-71,5467204;-33,0140844
652;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467204;-330140844;4.119.999.694.824.210;0;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:07:53;14:07:53;-71,5467204;-33,0140844
653;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467204;-330140844;4.119.999.694.824.210;0;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:08:02;14:08:02;-71,5467204;-33,0140844
654;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467208;-330140846;4.119.999.694.824.210;0;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:08:13;14:08:13;-71,5467208;-33,0140846
655;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467124;-330140884;4.119.999.694.824.210;0;18;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;;33.6;17 oct. 2019 14:08:23;14:08:23;-71,5467124;-33,0140884
656;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467101;-330140878;4.119.999.694.824.210;0;0;216;Still;100%;-838.470.458.984.375;10.772.705.078.125;1.920.318.603.515.620;undefined;undefined;;undefined;17 oct. 2019 14:08:33;14:08:33;-71,5467101;-33,0140878
657;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467101;-330140878;4.119.999.694.824.210;0;0;215;Still;100%;-897.064.208.984.375;10.870.361.328.125;1.892.852.783.203.120;undefined;undefined;;undefined;17 oct. 2019 14:08:43;14:08:43;-71,5467101;-33,0140878
658;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715408787;-330132708;48.5;0;0;212;Still;85%;-0.71258544921875;340.728.759.765.625;19.830.322.265.625;undefined;undefined;undefined;undefined;17 oct. 2019 14:08:53;14:08:53;-71,5408787;-33,0132708
659;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715408787;-330132708;48.5;0;18;200;Still;85%;0.26397705078125;0.57525634765625;1.927.947.998.046.870;undefined;undefined;;undefined;17 oct. 2019 14:09:03;14:09:03;-71,5408787;-33,0132708
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
